,Unnamed: 0,GEOID,geoName,geoRegion,geoLON,geoLAT,ISO3,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020
922,922,22800,Fort Madison-Keokuk, IA-IL-MO,-91.41,40.47,USA,1,200,-100,-200,200,-40,0,0,-200,200,0,0,-200,200,0,-66,66,-66,-200,0,200,0,0,0,0,100,-40,0,-200,200,-66,66,-200,200,66,0,-200,200,66,-66,-200,200,-66,100,-40,-200,200,-200,200,66,-66,0,-200,0,0,200,0,-200,0,200,0,-200,0,200,-200,0,200,-66,0,66,0,-200,0,0,200,-200,0,0,200,-200,200,-200,200,-200,0,0,200,-200,200,-200,200,0,-200,0,200,0,-200,0,200,-200,0,200,66,-66,0,0,66,-66,0,-200,200,-200,200,66,0,-200,200,0,-200
923,923,78,Honduras,NORTH AMERICA,-86.62,14.819,HND,1,0,200,-200,200,0,66,0,-66,0,-200,0,200,66,0,0,-200,200,-66,0,0,0,0,0,66,-200,200,0,0,66,0,0,-200,200,-200,0,200,-200,0,0,200,-200,0,0,0,0,200,-200,0,0,0,200,-200,0,200,0,-200,0,200,-200,0,0,0,0,200,-200,0,0,0,0,0,0,0,0,0,0,0,0,200,-200,0,0,0,0,0,0,200,-200,0,0,200,-200,0,0,0,0,0,0,0,0,0,0,200,-200,0,0,0,0,0,0,0,200,-200,0,200,-200,200,-200,0
924,924,32260,Marshalltown, IA,-93.0,42.04,USA,1,120,-120,66,-200,200,-200,200,66,-142,120,-200,200,66,-28,50,-22,-66,111,-111,0,-66,133,-85,0,40,-40,0,66,-66,-200,200,28,-28,-40,66,-120,66,-200,200,-200,200,-66,0,0,-200,200,0,0,0,0,66,-66,-200,0,200,-200,200,-66,66,-66,66,-200,0,200,66,0,-66,0,66,40,0,-100,-200,0,0,200,40,-200,200,-200,0,200,-66,-200,0,0,200,-66,66,-66,66,-66,100,-100,-200,200,-200,0,200,66,66,-200,200,-200,200,-66,-200,200,0,-200,0,200,40,-100,66,-66,0,-200
925,925,43180,Shelbyville, TN,-86.46,35.51,USA,1,200,66,40,-100,100,28,0,-66,-200,200,0,-40,66,40,-66,-100,66,0,-66,0,66,-66,100,28,-66,40,28,-28,-40,0,0,40,-200,200,-66,-200,200,-200,200,-66,0,0,66,40,28,-28,-200,0,200,0,0,0,-66,-200,200,-66,-200,200,-200,200,0,-200,200,66,66,-120,100,0,-40,-200,200,-40,0,-66,66,-200,0,200,-200,200,-200,200,-66,0,0,-66,100,-100,-200,200,0,66,66,-28,0,-40,0,0,-200,200,0,100,-66,-40,-66,0,0,66,-66,100,-100,66,-66,120,-200,200,28,-66
926,926,33020,Mexico, MO,-91.84,39.22,USA,1,0,0,0,200,-200,0,200,-200,200,-200,0,0,200,-200,0,0,0,200,0,0,0,-200,0,0,200,66,-66,-200,0,0,0,200,-66,-200,0,0,200,-200,0,0,200,-200,0,0,0,200,-200,0,0,200,-200,0,0,200,66,-200,200,-200,0,0,0,0,0,200,-200,0,0,0,0,0,0,0,0,0,200,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,-200,0,0,0,200,-200,0,200,66,-200,200,0,-200,0,0,0,200,-200,0,200,66,-200,0,0,0,0,0
927,927,29260,La Grande, OR,-118.01,45.31,USA,1,200,-200,200,100,0,-40,-66,100,0,0,-100,0,100,-100,0,66,0,0,-66,-200,0,200,0,0,-200,200,66,-200,200,-66,100,-200,0,200,-200,200,-200,200,0,-66,-200,0,200,-200,0,0,200,0,-200,200,-200,0,0,200,-200,200,0,-200,0,200,-200,0,200,-200,0,0,200,-200,200,-200,200,-200,0,200,-200,200,-200,200,0,-200,0,200,-200,0,200,-200,0,0,0,0,0,200,-200,0,0,0,200,0,-200,200,40,-40,-66,-200,0,200,66,40,-100,66,-66,-200,200,66,-66,0,0,-200
928,928,37540,Paris, TN,-88.3,36.33,USA,1,66,0,-66,0,0,-200,200,85,-133,120,-66,0,0,-66,0,0,0,0,66,-66,100,-40,40,-100,120,0,-120,0,-200,200,120,-200,200,-100,120,-120,-200,200,66,-200,200,-200,200,-200,200,0,0,-200,0,200,-200,200,-100,0,66,-200,0,200,0,-66,-200,0,0,200,-66,0,66,0,-200,200,66,-200,200,-200,0,200,66,-66,66,-66,66,-66,100,-40,-66,0,66,40,-100,0,0,0,0,66,-66,66,-66,0,100,-100,0,66,-200,0,200,66,-66,100,-40,-66,-200,0,200,0,-66,66,-66,-200
929,929,42300,Sault Ste. Marie, MI,-84.57,46.3,USA,1,66,-66,-200,200,0,66,0,0,0,-66,66,0,0,0,-66,100,-40,-200,200,100,-100,-200,200,-200,200,0,66,66,-120,0,66,40,-200,200,-200,200,100,-200,0,200,-200,200,0,0,0,0,0,-200,200,-40,-200,0,0,0,200,-200,200,-120,66,85,-85,0,-66,66,-200,0,200,-200,200,-66,-200,200,-200,200,-200,200,-120,0,0,-200,200,66,-66,66,-66,0,-200,200,-200,200,-200,0,200,-200,0,200,-100,0,-200,200,-100,66,-66,66,-200,200,-66,0,-66,0,0,0,-200,200,0,-66,100,-100
930,930,22700,Fort Dodge, IA,-94.18,42.43,USA,1,200,66,0,40,-100,66,40,28,-66,-66,0,66,-66,133,-22,-66,40,-100,133,46,-120,-66,100,28,-66,-66,100,-100,150,-150,120,-28,-200,0,0,200,-120,0,66,-66,-200,200,-66,120,-200,200,-200,0,0,200,0,-200,200,-66,0,0,66,40,-200,0,200,-66,0,66,-200,200,-200,200,-200,200,40,-40,0,-66,100,-100,0,66,0,-66,66,-200,0,200,66,-28,-200,200,-200,200,-66,-200,200,-200,200,0,0,-200,200,-85,-66,66,0,0,-66,66,0,-66,0,66,0,0,40,-100,-200,200,-100,0
931,931,26540,Huntington, IN,-85.49,40.83,USA,1,120,-66,66,-66,40,-100,100,0,-40,0,66,0,22,-50,-40,-200,200,66,40,-66,66,-40,-120,66,111,-80,66,-18,-133,100,-40,-200,200,0,66,0,-200,200,40,-100,66,0,-66,-200,0,200,-200,200,0,-66,-200,0,200,-100,0,-200,0,200,0,-200,200,-200,200,0,66,-200,200,66,-200,0,200,-200,200,-200,0,0,200,0,-66,-200,0,200,0,-200,200,0,66,-66,0,-200,0,200,-66,66,0,-66,66,0,-200,200,0,85,-85,40,-40,-200,200,0,66,-66,0,40,-200,0,200,0,-200,0
932,932,22620,Forrest City, AR,-90.75,35.02,USA,1,200,-66,0,66,0,-200,0,0,200,-66,0,0,0,100,-100,-200,0,200,0,-200,200,66,-66,-200,0,0,200,66,-66,0,0,-200,200,0,-200,0,200,0,-200,200,-200,200,-200,200,-200,200,-200,200,-200,200,-200,200,-200,0,0,0,200,0,-200,200,-200,0,0,200,-200,0,200,-200,0,0,0,200,0,66,-200,0,0,200,-200,200,-200,200,-200,0,200,-200,200,0,-200,200,-200,200,-200,200,0,-200,200,-200,0,200,-200,200,-200,0,200,-200,0,200,66,-66,66,-200,200,0,-200,200,-66,-200
933,933,26,Sri Lanka,ASIA,80.704,7.612,LKA,1,200,-200,200,-200,0,200,0,-200,200,-200,200,0,0,-200,0,200,0,0,-200,200,-100,0,120,-28,-200,0,0,200,120,-120,-200,0,0,0,200,66,-200,0,0,200,-200,0,200,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,-200,0,0,0,0,0,0,0,0,0,0,0,200,0,-200,0,0,0,0,200,0,0,0,-200,0,200,-200,0,0,200,-200,0,0,200,-200,0,0,200,0,-200,0,200,-200,0,0,0,0,200,-200,0,0,0,200,0,0,-200,0,0,0
934,934,25820,Hereford, TX,-102.6,34.97,USA,1,-200,200,-120,-200,0,0,200,66,-200,200,-200,0,200,-200,0,200,0,0,-200,0,200,-200,0,200,-100,-200,0,200,-200,200,-200,0,0,200,-200,200,-200,0,0,200,-200,0,200,0,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,-200,200,-66,-200,200,0,-200,200,0,0,-200,0,0,0,200,0,0,66,-66,-200,200,-100,-200,0,0,0,0,200,0,-200,200,-200,200,66,0,-66,-200,200,0,66,-200,200,-200,200,0,-200,0,0,200,-200,0,200,0,100,-200
935,935,104,Slovakia,EURPOE,19.491,48.707,SVK,1,0,0,0,0,0,200,0,0,-66,100,-200,0,200,66,-66,0,0,-200,0,200,0,66,-66,-200,200,-66,0,-200,200,-200,0,0,0,0,0,0,200,-200,0,0,0,200,-200,200,0,-200,200,-200,0,0,0,0,200,-200,0,200,66,-66,-200,0,0,0,0,200,-200,0,0,0,0,200,-200,200,-200,0,0,0,0,200,-200,0,0,0,0,0,0,0,0,0,0,0,0,200,-200,0,200,-200,200,0,-200,0,0,0,200,0,-200,0,0,0,0,0,200,0,-200,200,-100,-200,200,-200
936,936,163,Panama,NORTH AMERICA,-80.109,8.505,PAN,1,200,0,0,-200,200,0,100,-100,66,-66,-200,0,200,66,0,0,0,0,0,40,0,28,-120,66,66,-66,0,0,40,0,-100,0,-200,200,0,0,-200,0,0,200,-200,200,-66,66,-200,0,0,0,200,-200,200,-200,200,-200,0,200,0,0,-200,200,-200,200,66,-66,0,66,-200,0,200,-200,200,-200,0,200,0,-200,0,200,-66,0,-200,200,-66,-200,0,0,200,-66,-200,0,200,-200,200,-120,0,-200,0,200,0,-200,200,0,-200,0,200,-66,-200,0,0,0,200,-200,200,-200,0,200,0,-200
937,937,40180,Riverton, WY,-108.63,43.04,USA,1,0,66,-66,-200,200,66,-66,100,-100,0,100,0,-40,-66,-200,200,66,-200,200,100,-40,0,40,0,0,0,-40,40,-100,66,40,-100,0,133,-85,66,-200,200,-200,200,-40,0,-66,0,100,-100,-200,200,-200,200,0,-200,0,200,100,-100,0,120,-66,-200,0,0,200,0,66,-200,200,-200,0,0,0,200,-66,-200,200,120,-66,-200,200,66,-200,0,200,-66,0,-200,0,200,0,66,-200,0,200,0,-200,200,0,-66,100,-200,200,-120,66,40,-100,0,-200,200,0,-200,200,-66,-200,200,-200,200,0,100
938,938,23140,Frankfort, IN,-86.48,40.3,USA,1,-66,-66,0,0,66,66,-28,50,-200,200,40,28,-28,0,28,-66,40,-100,120,-28,-100,100,28,-28,80,-33,-22,-200,200,0,-40,0,0,-200,200,66,0,0,0,0,66,-120,66,-200,0,200,-200,0,0,200,-200,0,200,-66,66,-200,200,0,-200,200,66,-66,0,0,-200,200,66,-66,0,-200,200,66,-200,200,-66,0,0,66,-200,200,66,0,40,-100,100,-200,200,-66,100,0,-100,-200,200,66,66,-200,0,200,0,0,0,-200,200,-40,40,-100,0,66,40,-40,0,-66,66,-66,100,-100,0,-200
939,939,101,Belarus,EURPOE,28.046999999999997,53.54,BLR,1,200,-200,200,0,0,-200,200,0,-200,200,-200,200,0,0,-200,0,200,-200,0,0,0,200,-200,0,0,0,200,66,-200,200,-200,0,0,200,-200,0,200,0,-200,0,0,0,0,0,0,0,0,0,200,-200,0,200,-200,0,0,0,0,200,-200,200,-200,0,0,0,0,0,0,0,0,0,0,200,-200,200,0,-200,0,200,-200,0,200,-200,0,0,0,0,0,0,0,0,0,0,0,200,-200,0,0,200,0,66,-200,0,0,200,0,-200,0,200,-200,0,0,0,200,-100,-200,0,200,0
940,940,41,Cuba,NORTH AMERICA,-79.038,21.621,CUB,1,200,-200,200,-200,0,200,-200,0,0,0,0,0,200,-66,0,0,0,66,0,-66,-200,200,66,-200,200,-200,200,-200,200,-200,0,200,-200,0,0,200,-200,0,0,200,-200,0,0,0,0,200,-200,200,-200,200,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,200,-200,0,200,-200,0,0,0,0,0,0,0,200,-200,0,0,200,-200,0,0,200,-200,0,0,0,0,0,0,200,0,0,-200,0,200,-200,0,0,0,0,200,-200,0,0,0,0,0,0,200,0,0,-200,0,0,0
941,941,35460,Newport, TN,-83.12,35.93,USA,1,200,0,-200,200,-66,0,0,66,0,-66,-200,200,-66,100,-40,-66,100,-200,200,-40,-66,-200,200,100,-40,0,0,40,-100,66,0,-66,-200,200,-200,0,0,0,200,100,-40,0,0,-200,200,-100,-200,200,-120,0,-200,200,-200,200,-200,0,200,-200,200,40,-200,200,-200,0,200,-200,0,0,200,0,-200,0,200,0,0,0,0,100,-200,0,200,66,40,0,-40,-66,0,0,66,-200,0,200,100,-142,100,-40,-200,200,-200,200,66,0,0,40,-100,66,-66,0,-200,200,-142,66,100,-142,66,0,66,-200
942,942,44,Cyprus,ASIA,33.219,35.043,CYP,1,200,0,-200,0,200,-200,200,100,-200,200,-200,200,0,-100,66,66,-200,200,40,-200,200,50,0,-50,-100,0,120,-120,133,-50,-100,66,-66,-200,0,200,-200,200,0,-200,0,0,200,-200,200,66,0,-200,200,-200,200,-200,0,200,-200,0,0,0,0,0,0,0,200,-66,-200,200,-200,200,66,-200,200,66,-200,200,0,66,-200,200,-200,0,0,200,0,-200,0,200,-200,0,0,200,-200,200,0,0,-200,0,200,-200,200,0,66,-200,0,0,200,-66,66,-200,200,-200,200,0,-200,0,200,-200,0,0
943,943,19700,Deming, NM,-107.75,32.18,USA,1,-200,200,-85,-66,66,-66,66,0,-66,100,-200,200,66,-120,66,40,-40,40,-200,200,-66,66,-28,0,0,-100,120,-28,-40,-66,100,0,-100,66,40,-40,0,-66,0,-200,200,-200,200,0,-200,0,200,-200,200,-200,0,200,66,-66,0,0,66,-66,-200,200,0,-200,200,-66,-200,200,-200,200,-200,200,0,100,0,-200,0,0,200,-200,200,-66,0,0,-200,200,66,-66,100,-200,200,0,-200,0,200,100,-40,-66,66,-200,0,0,200,120,-66,0,-200,0,0,200,0,-66,-200,200,40,-100,0,0,100,-200
944,944,45380,Taylorville, IL,-89.28,39.55,USA,1,-200,200,66,0,-66,0,100,-100,0,-200,0,200,0,-200,0,200,-200,0,200,-200,200,0,-200,200,-100,0,66,-200,200,66,0,-66,66,-200,200,66,-66,-200,0,200,-200,200,-66,-200,0,0,200,66,-66,-200,0,200,0,-66,66,0,-200,200,0,66,-66,66,-66,66,-200,0,200,-200,0,0,200,-100,0,66,-200,0,200,0,-200,200,0,-200,200,-200,200,0,-200,200,-66,100,-40,0,-66,66,0,-200,200,-200,200,0,-200,200,0,0,-200,200,-200,200,0,-200,200,-28,0,-200,200,-66,-200,0
945,945,11860,Atchison, KS,-95.31,39.53,USA,1,0,0,0,200,0,-200,200,-200,0,0,0,0,200,-66,0,-200,0,200,0,0,-200,200,-200,0,0,200,-66,66,-66,0,0,100,0,-200,200,-200,0,200,-66,0,100,-100,66,-200,0,200,0,0,-200,200,-200,0,200,-100,0,0,-200,0,0,200,-200,200,-200,0,0,0,0,200,-200,200,-200,0,200,-66,100,-200,0,0,200,-200,200,-200,0,0,0,0,200,66,-200,200,-200,200,-200,200,-200,200,0,-200,0,0,0,0,0,0,200,-66,0,-200,200,0,0,0,-200,200,66,-66,0,-200
946,946,21820,Fairbanks, AK,-146.56,64.81,USA,1,200,0,-66,28,93,-75,-22,40,0,-66,50,0,57,-127,120,-13,-33,-22,-66,111,0,-15,-40,54,-54,66,-13,-33,-133,120,22,18,-100,0,0,0,85,18,-100,-66,66,40,0,0,-100,100,-40,-66,0,0,66,0,66,-120,-200,200,-200,0,0,200,66,-120,100,-100,100,-100,66,-66,66,0,-66,0,0,0,120,-120,66,40,-40,0,100,-100,0,0,-200,200,-66,-100,100,-40,66,-28,0,28,-120,66,0,-200,200,-100,0,100,28,-120,120,-120,0,66,-66,66,0,40,50,-22,-120,100,-40,-200
947,947,31060,Los Alamos, NM,-106.31,35.87,USA,1,-200,200,-120,0,100,-200,200,-66,-200,200,-66,-66,0,0,0,-200,200,0,-40,-66,120,-200,200,85,-133,66,0,0,85,-85,0,66,-120,-200,200,-66,-200,0,200,0,-200,0,0,0,0,0,0,200,-200,0,200,-200,0,200,-200,0,0,200,66,-66,0,-200,0,0,200,0,66,-66,-200,200,-200,200,-66,-200,0,200,0,0,-200,0,0,0,0,200,-200,200,0,-200,200,-200,200,0,-200,0,0,200,-200,200,-200,0,0,0,0,0,200,0,66,-200,200,-66,0,-200,0,0,200,0,-200,200
948,948,15860,Canon City, CO,-105.44,38.47,USA,1,200,120,-120,66,0,40,-200,200,-120,100,-100,-200,200,0,66,40,-142,100,50,-22,-200,200,85,-22,22,-85,0,0,85,-22,40,-142,66,0,85,0,-133,100,-200,200,-66,-66,100,28,-120,120,-200,0,0,200,-200,200,-200,200,40,-100,66,40,-40,0,40,-200,200,-100,100,0,50,-22,-66,-200,200,-66,0,-100,0,-200,0,200,40,-40,-66,120,-120,66,-66,-200,200,-100,66,-66,142,-66,50,-200,200,-100,120,-28,28,-66,40,-200,200,100,-40,0,0,0,40,-40,0,-66,0,-200,0,200,120,-120
949,949,83,Iran (Islamic Republic of),ASIA,54.301,32.565,IRN,1,200,66,-200,0,0,0,0,0,200,-200,0,0,200,-200,0,0,0,0,0,0,0,0,0,0,200,-200,0,0,0,200,-200,0,0,200,-200,0,0,0,0,0,0,200,-200,0,200,0,-200,0,0,0,0,0,0,200,-200,0,0,0,0,0,200,-200,0,0,200,0,-200,200,-200,0,200,-200,0,200,0,-200,0,0,200,-200,0,0,200,-200,200,-200,0,0,0,0,0,200,-200,200,-200,200,0,100,-100,-200,0,0,200,0,-200,200,100,-200,200,-200,200,0,0,-200,0,0,200,-200
950,950,30580,Liberal, KS,-100.85,37.19,USA,1,0,200,0,-200,200,-66,0,-200,0,200,-66,-66,66,-200,200,-66,0,100,-40,-66,66,-66,100,-100,66,-200,0,200,0,-200,200,-100,0,100,-200,200,-66,120,-120,-200,200,-200,200,0,66,40,-200,0,0,0,0,200,-200,0,0,200,-200,0,200,-200,200,-200,200,-200,0,200,66,-66,-200,0,0,0,200,0,66,-66,-200,0,0,200,-40,-200,200,-200,200,0,0,66,-200,0,200,66,-200,200,-200,0,200,-200,200,-200,0,0,200,-200,200,-66,-200,200,-120,-200,200,0,0,0,0,-200,0,200
951,951,3,Azerbaijan,ASIA,47.532,40.292,AZE,1,0,0,200,-200,0,0,0,0,200,-200,200,-200,200,-200,200,-40,-200,0,200,0,0,-200,0,0,0,0,0,0,200,-200,200,0,0,-200,0,200,0,-200,0,200,-200,0,0,200,-200,0,0,0,0,200,-200,200,-200,0,0,0,200,-200,0,0,0,200,-200,0,0,0,0,0,0,0,0,0,0,200,-200,0,0,0,0,0,200,-200,0,0,0,0,0,0,0,0,0,0,0,0,200,-200,200,-200,200,-200,0,0,200,-200,0,0,200,-200,0,0,0,0,200,0,-200,0,200,-200
952,952,18860,Crescent City, CA,-123.9,41.74,USA,1,200,-200,0,0,0,200,-200,200,0,-200,0,0,200,0,-66,66,-200,200,0,-200,0,0,0,0,0,0,200,-200,200,0,66,-200,0,0,0,0,200,0,-200,0,0,200,-200,200,-200,0,200,-200,0,0,200,-200,0,200,0,-200,0,0,0,0,200,-200,200,-200,0,0,0,0,200,-200,200,-200,0,0,0,0,0,0,0,0,200,0,-200,200,-200,200,-200,200,0,66,-200,200,-200,200,-200,0,0,0,200,66,-200,0,200,-200,200,-200,0,0,0,0,0,0,0,0,0,0,200,-200
953,953,181,Senegal,AFRICA,-14.468,14.367,SEN,1,0,0,0,0,0,0,0,200,-200,200,-200,0,200,-200,0,0,0,200,-200,0,0,0,0,0,0,0,0,0,0,200,-200,0,0,0,0,0,0,0,200,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,-200,200,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,-200,200,-200,0,0,0,0,0
954,954,15420,Burley, ID,-113.61,42.41,USA,1,0,0,200,0,-200,200,0,0,-200,200,-200,0,200,100,-100,-200,200,-200,200,-200,200,0,100,-100,-200,200,-200,200,0,0,0,66,-200,200,-200,0,200,-200,0,0,200,-200,0,0,0,0,200,0,66,-200,0,0,0,0,0,0,200,-200,200,-200,0,0,0,0,200,-200,0,0,0,0,200,-200,0,0,200,-66,-200,200,0,66,-200,0,0,0,200,0,100,-200,200,-200,200,-200,0,0,0,200,-200,0,0,0,200,0,-200,0,0,0,200,-200,0,0,0,0,0,0,200,66,-200,200
955,955,31940,Marinette, WI-MI,-87.83,45.47,USA,1,200,0,-200,200,0,-200,200,40,0,0,-100,0,0,66,0,-66,66,-66,-200,200,66,-66,100,-200,200,-200,200,66,-200,200,0,-200,200,66,-200,0,200,-200,0,0,200,-100,-200,200,-200,200,-200,0,200,-66,-200,200,-200,200,-200,200,-200,0,200,100,-100,0,0,-200,200,0,120,-66,-200,200,0,0,0,100,-100,66,40,-200,200,0,0,100,-100,66,66,-66,-66,0,-200,0,0,200,-66,0,0,0,0,-200,200,-66,0,66,0,-200,0,200,-200,0,200,0,-200,0,200,-200,200,100,-40,0
956,956,35,Cameroon,AFRICA,12.743,5.686,CMR,1,0,0,0,0,0,0,0,0,0,0,0,0,200,-200,200,-200,0,200,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,-200,0,0,0,0,200,-200,0,0,0,0,0,0,0,200,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,-200,0,0,0,0,0,0,0,0,200,-200,0,0,200,-200,0,0,0,200,-200,0,0,0,0,0,0,0,0,0
957,957,192,Trinidad and Tobago,SOUTH AMERICA,-61.253,10.468,TTO,1,0,0,0,0,200,-200,200,-200,0,200,-200,0,200,0,-200,0,200,-200,0,0,0,200,-200,0,0,200,-200,0,0,200,-200,0,0,0,0,200,-200,0,0,0,0,0,0,0,0,0,0,200,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,-200,0,0,200,0,-200,0,0,0,200,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,958,38700,Pontiac, IL,-88.56,40.89,USA,1,200,-200,200,120,-200,200,-200,0,200,-120,66,-66,66,-66,120,-120,66,0,-66,66,0,40,-200,200,-200,200,100,-40,-200,200,-40,-66,-200,200,66,0,-66,-200,0,0,0,0,0,200,-200,0,0,0,200,133,-200,0,0,200,-200,200,-200,200,-200,200,0,-200,200,-200,200,0,0,66,-66,66,-66,-200,0,0,0,0,200,-200,200,-200,200,0,-200,0,200,-200,0,200,120,-120,-200,200,0,0,-200,200,-200,200,0,0,-200,0,200,66,0,40,-100,0,0,0,100,-100,0,0,-200,200,0,-200
959,959,44740,Storm Lake, IA,-95.15,42.74,USA,1,0,0,0,0,0,200,-200,200,100,-200,200,-100,66,0,-200,200,40,-200,200,-66,-200,200,66,-200,0,200,-200,200,-200,200,0,-100,0,-200,200,-200,0,200,-66,-200,200,-200,200,-200,0,0,200,-200,0,200,-200,0,0,0,0,200,0,0,-200,0,0,0,0,0,200,66,-200,0,0,200,0,-200,0,0,200,-66,-200,200,-66,0,0,66,-200,200,0,-200,0,200,-200,0,0,0,200,-200,0,0,0,0,0,200,66,-66,-200,200,-200,0,0,0,0,0,0,0,0,0,200,0,-200,0
960,960,15660,Calhoun, GA,-84.88,34.5,USA,1,200,-40,0,0,66,-28,28,-28,-100,120,0,-28,0,50,-133,142,0,-142,100,-40,85,-22,0,40,-100,100,-40,40,0,-100,40,50,-50,-100,155,-155,100,0,0,-100,100,0,0,-40,40,28,0,-66,0,-66,0,0,-200,200,-200,200,0,100,-40,0,66,-120,133,-133,0,142,-100,85,-50,-100,66,-66,133,-200,200,28,-120,100,-40,0,85,0,-22,-66,66,22,-133,0,66,100,-142,66,66,-28,-40,66,-120,142,-142,66,0,66,0,-28,-40,-66,133,-133,120,-120,100,-200,200,-66,-66,66,40,-200
961,961,13180,Beaver Dam, WI,-88.71,43.42,USA,1,66,-66,66,0,-66,120,-66,66,-66,-66,133,-85,0,66,-120,0,66,40,-40,-66,100,50,33,-80,0,28,-28,28,-28,28,22,-85,66,-66,0,-200,200,66,-28,-40,0,-66,66,40,-40,66,-66,-66,66,-200,200,40,50,-133,120,-120,66,66,-120,66,-66,142,-142,0,100,-40,66,-28,-40,0,0,40,-40,-66,100,28,-120,66,-66,-200,200,-40,40,-100,66,0,40,-100,100,-100,0,-200,200,0,0,120,-200,200,-200,200,0,0,-66,0,100,0,-40,85,0,-200,200,-66,100,-40,0,-66,133,-200
962,962,36940,Owatonna, MN,-93.23,44.02,USA,1,-200,200,50,-50,0,0,28,-200,200,0,66,54,-150,120,22,-85,0,100,-40,-66,85,-133,100,50,-85,40,66,-40,0,-120,133,-133,0,66,0,100,-66,28,0,0,-66,0,0,40,0,-100,0,120,-28,-100,0,-200,0,200,-40,0,0,-66,0,0,100,-200,200,0,-200,200,100,0,-40,-66,-200,200,-66,66,-66,-200,200,100,-100,66,-200,200,-200,200,100,-100,66,-66,0,120,-66,0,-66,100,-40,0,-200,200,0,-66,0,-200,200,0,0,66,85,-200,200,-85,-66,-200,200,0,0,0,-66,-200
963,963,12460,Bainbridge, GA,-84.58,30.88,USA,1,0,200,-200,200,0,0,-200,200,-200,200,0,-200,200,-66,-200,200,0,-200,0,200,0,133,-200,0,0,0,200,-200,0,200,-66,-200,200,66,0,0,-200,200,-200,0,200,0,0,-200,0,200,0,0,0,0,66,-200,0,0,0,0,0,200,0,-200,200,-200,0,0,200,-200,200,-200,200,-200,200,0,-200,0,0,200,-200,0,0,0,0,0,0,0,200,-200,200,-200,0,0,0,200,-200,200,-200,0,200,-200,0,0,200,0,-200,200,-66,66,-200,0,200,-200,0,200,-100,-200,0,200,-200,0
964,964,35740,Norfolk, NE,-97.49,42.04,USA,1,0,0,40,80,-54,22,-85,100,-66,0,28,22,-133,150,-54,0,22,0,-22,-66,66,76,-40,40,-25,-80,50,0,-22,-28,28,-66,-66,0,120,-66,85,-22,-66,85,-50,-40,66,-66,40,0,-40,0,85,-50,-100,100,-100,100,66,-66,28,-28,0,28,0,0,-28,50,-133,120,0,-66,66,-200,200,66,-100,40,-40,-200,200,22,-200,200,66,0,0,-66,0,66,-66,0,100,-100,40,28,-28,50,-133,120,-120,100,-40,85,-22,-28,0,-100,100,0,-40,85,-50,0,-40,0,0,-66,0,0,100,-100
